"Official.Name","n","LONGITUDE","LATITUDE","College.Univ","X","X.1","Player","Year","Rnd","Pos"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Dustin Hopkins",2013,6,"K"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Mario Henderson",2007,3,"DT"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Geno Hayes",2008,6,"LB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Bobby Hart",2015,7,"G"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Mike Harris",2012,6,"DB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Letroy Guion",2008,5,"DT"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Rashad Greene",2015,5,"WR"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Eddie Goldman",2015,2,"DT"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Devonta Freeman",2014,4,"RB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Andre Fluellen",2008,3,"DT"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Cameron Erving",2015,1,"C"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Mario Edwards",2015,2,"DT"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Everett Dawkins",2013,7,"DT"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Chauncey Davis",2005,4,"DE"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Chris Davis",2007,4,"WR"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Buster Davis",2007,3,"LB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Andrew Datko",2012,7,"OL"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Ronald Darby",2015,2,"CB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Antonio Cromartie",2006,1,"DB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Jerome Carter",2005,4,"DB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Tank Carradine",2013,2,"DE"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Brodrick Bunkley",2006,1,"DT"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Terrence Brooks",2014,3,"DB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Nigel Bradham",2012,4,"LB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Lorenzo Booker",2007,3,"RB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Kelvin Benjamin",2014,1,"WR"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Alex Barron",2005,1,"T"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Myron Rolle",2010,6,"DB"
"Florida State University",166,"-84.294801","30.4421","Florida St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Florida_State_Seminoles_logo.svg/200px-Florida_State_Seminoles_logo.svg.png","Adrian McPherson",2005,5,"QB"
"Fordham University",1,"-73.889578","40.861183","Fordham",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/FordhamRams.png/200px-FordhamRams.png","John Skelton",2010,5,"QB"
"Fort Hays State University",1,"-99.340493","38.872436","Fort Hays St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/4/46/FHSU_Tigers_logo.svg/180px-FHSU_Tigers_logo.svg.png",NA,NA,NA,NA
"Fort Valley State University",4,"-83.895548","32.538163","Fort Valley St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Fort_Valley_State_University_seal.png/150px-Fort_Valley_State_University_seal.png",NA,NA,NA,NA
"Furman University",8,"-82.441473","34.920785","Furman",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Furman_Paladins_logo.svg/175px-Furman_Paladins_logo.svg.png","Ingle Martin",2006,5,"QB"
"Furman University",8,"-82.441473","34.920785","Furman",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Furman_Paladins_logo.svg/175px-Furman_Paladins_logo.svg.png","Jerome Felton",2008,5,"FB"
"Furman University",8,"-82.441473","34.920785","Furman",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Furman_Paladins_logo.svg/175px-Furman_Paladins_logo.svg.png","Dakota Dozier",2014,4,"OL"
"Gardner-Webb University",3,"-81.668141","35.24732","Gardner-Webb",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/GardnerWebbRunninBulldogs.png/220px-GardnerWebbRunninBulldogs.png","Brian Johnston",2008,7,"DE"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Mansfield Wrotto",2007,4,"G"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Gerris Wilkinson",2006,3,"LB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Philip Wheeler",2008,3,"LB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Brandon Watts",2014,7,"LB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Darren Waller",2015,6,"WR"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Jemea Thomas",2014,6,"DB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Demaryius Thomas",2010,1,"WR"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","DeAndre Smelter",2015,4,"WR"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Derrick Morgan",2010,1,"DE"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Shaq Mason",2015,4,"C"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Dawan Landry",2006,5,"DB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Calvin Johnson",2007,1,"WR"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Stephen Hill",2012,2,"WR"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Jonathan Dwyer",2010,6,"RB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","P.J. Daniels",2006,4,"RB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Tashard Choice",2008,4,"RB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Morgan Burnett",2010,3,"DB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Durant Brooks",2008,6,"P"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Jeremiah Attaochu",2014,2,"LB"
"Georgia Institute of Technology-Main Campus",63,"-84.396019","33.773732","Georgia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Georgia_Tech_Outline_Interlocking_logo.svg/200px-Georgia_Tech_Outline_Interlocking_logo.svg.png","Anthony Allen",2011,7,"RB"
"Georgia Southern University",10,"-81.782201","32.427756","Georgia Southern",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Georgia_Southern_Eagles_logo.svg/200px-Georgia_Southern_Eagles_logo.svg.png","J.J. Wilcox",2013,3,"DB"
"Georgia Southern University",10,"-81.782201","32.427756","Georgia Southern",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Georgia_Southern_Eagles_logo.svg/200px-Georgia_Southern_Eagles_logo.svg.png","Lavelle Westbrooks",2014,7,"DB"
"Georgia Southern University",10,"-81.782201","32.427756","Georgia Southern",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Georgia_Southern_Eagles_logo.svg/200px-Georgia_Southern_Eagles_logo.svg.png","Jerick McKinnon",2014,3,"RB"
"Georgia State University",1,"-84.38667","33.7527","Georgia St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Georgia_State_Athletics_logo.svg/150px-Georgia_State_Athletics_logo.svg.png","Ulrick John",2014,7,"OL"
"Grambling State University",23,"-92.717367","32.522702","Grambling St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Grambling_State_Tigers_logo.png/200px-Grambling_State_Tigers_logo.png","Kenneth Pettway",2005,7,"DE"
"Grambling State University",23,"-92.717367","32.522702","Grambling St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Grambling_State_Tigers_logo.png/200px-Grambling_State_Tigers_logo.png","Jason Hatcher",2006,3,"DE"
"Grand Valley State University",3,"-85.887519","42.965208","Grand Valley St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Grand_Valley_State_Lakers_logo.svg/200px-Grand_Valley_State_Lakers_logo.svg.png","Keyonta Marshall",2005,7,"DT"
"Grand Valley State University",3,"-85.887519","42.965208","Grand Valley St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Grand_Valley_State_Lakers_logo.svg/200px-Grand_Valley_State_Lakers_logo.svg.png","Charles Johnson",2013,7,"WR"
"Grand Valley State University",3,"-85.887519","42.965208","Grand Valley St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Grand_Valley_State_Lakers_logo.svg/200px-Grand_Valley_State_Lakers_logo.svg.png","Brandon Carr",2008,5,"DB"
"Gustavus Adolphus College",1,"-93.971928","44.324968","Gustavus Adolphus",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Gustavus_Adolphus_College_wordmark.png/220px-Gustavus_Adolphus_College_wordmark.png",NA,NA,NA,NA
"Hampton University",14,"-76.331108","37.0199","Hampton",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Hampton_Pirates_logo.png/150px-Hampton_Pirates_logo.png","Jerome Mathis",2005,4,"WR"
"Hampton University",14,"-76.331108","37.0199","Hampton",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Hampton_Pirates_logo.png/150px-Hampton_Pirates_logo.png","Kendall Langford",2008,3,"DE"
"Hampton University",14,"-76.331108","37.0199","Hampton",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Hampton_Pirates_logo.png/150px-Hampton_Pirates_logo.png","Kenrick Ellis",2011,3,"DT"
"Hampton University",14,"-76.331108","37.0199","Hampton",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Hampton_Pirates_logo.png/150px-Hampton_Pirates_logo.png","Justin Durant",2007,2,"LB"
"Harding University",1,"-91.729008","35.249605","Harding",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/9/93/HardingBison.png/250px-HardingBison.png","Ty Powell",2013,7,"DE"
"Harvard University",6,"-71.118177","42.374429","Harvard",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Harvard_Crimson_logo.svg/200px-Harvard_Crimson_logo.svg.png","Kyle Juszczyk",2013,4,"RB"
"Harvard University",6,"-71.118177","42.374429","Harvard",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Harvard_Crimson_logo.svg/200px-Harvard_Crimson_logo.svg.png","Ryan Fitzpatrick",2005,7,"QB"
"Henderson State University",2,"-93.060313","34.127792","Henderson St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Henderson_State_Reddies.png/220px-Henderson_State_Reddies.png",NA,NA,NA,NA
"Hillsdale College",1,"-84.631501","41.931429","Hillsdale",NA,"https://upload.wikimedia.org/wikipedia/en/6/6c/Hillsdale_College_seal.jpg","Jared Veldheer",2010,3,"T"
"Hobart William Smith Colleges",1,"-76.984533","42.857725","Hobart",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Hobart_%26_William_Smith_Colleges_seals.png/200px-Hobart_%26_William_Smith_Colleges_seals.png","Ali Marpet",2015,2,"C"
"Hofstra University",5,"-73.60078","40.715959","Hofstra",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Hofstra_Pride_logo.svg/200px-Hofstra_Pride_logo.svg.png","Marques Colston",2006,7,"WR"
"Hofstra University",5,"-73.60078","40.715959","Hofstra",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Hofstra_Pride_logo.svg/200px-Hofstra_Pride_logo.svg.png","Willie Colon",2006,4,"G"
"Holy Cross College",4,"-86.253668","41.699982","Holy Cross",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Holy_Cross_College_%28Indiana%29_Athletics_Letter_Logo%2C_HCCAthletics.jpg.png/150px-Holy_Cross_College_%28Indiana%29_Athletics_Letter_Logo%2C_HCCAthletics.jpg.png",NA,NA,NA,NA
"Howard College",8,"-101.450113","32.252298","Howard",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Howard_University_seal.svg/150px-Howard_University_seal.svg.png","Antoine Bethea",2006,6,"DB"
"Howard College",8,"-101.450113","32.252298","Howard",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Howard_University_seal.svg/150px-Howard_University_seal.svg.png","Ronald Bartell",2005,2,"DB"
